G2latitude,G2longitude,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2sigma0,G2phtsinsitutp,G2silicate,G2nitrate,G2sigma3,G2gamma,G2aou,G2sigma4,G2phosphate,G2sigma1,G2tco2,G2oxygen,G2sigma2,G2fco2,G2talk
-44.321,-173.74,1098,1086.3,5.01,4.9179,34.372,27.187,7.8849,30.731,29.766,40.616,27.34618852,110.78,44.893,1.9608,31.765,2189.3,198.63,36.241,978.73,2295.6
-44.321,-173.74,1297.1,1282.7,4,3.8992,34.4,27.319,7.859,46.441,32.09,40.825,27.49599643,128.43,45.125,2.1297,31.924,2214.2,188.54,36.425,1066,2310.1
-44.321,-173.74,1498.1,1480.7,3.39,3.2781,34.46,27.428,7.8407,61.383,33.347,40.98,27.62497032,144.17,45.295,2.2004,32.048,2236.1,177.47,36.565,1123.6,2326.4
-44.321,-173.74,1750,1728.7,2.8,2.6736,34.545,27.551,7.8261,77.557,34.125,41.149,27.77175537,157.85,45.478,2.26,32.187,2256.4,168.4,36.719,1167.5,2343.2
-44.321,-173.74,1996.4,1970.9,2.54,2.3958,34.605,27.623,7.8191,88.173,34.085,41.241,27.85194015,163.65,45.577,2.2684,32.266,2269,164.7,36.805,1176.4,2356.1
-44.321,-173.74,2498.4,2463.6,1.88,1.7018,34.725,27.775,7.8401,94.789,31.586,41.446,28.03038692,145.48,45.798,2.1648,32.436,2256.1,188.31,36.993,1092.9,2353.9
-44.321,-173.74,2808.4,2767.3,1.59,1.389,34.732,27.803,7.8381,100.65,31.403,41.5,28.08202854,140.35,45.861,2.161,32.473,2254.9,196.07,37.039,1077.7,2354.9
-44.321,-173.74,2997.9,2952.7,1.49,1.2733,34.729,27.809,7.837,104.35,31.403,41.516,28.09833333,140.05,45.879,2.1477,32.483,2256.3,197.37,37.051,1066.8,2358.1
-44.321,-173.74,3123.5,3075.6,1.39,1.1636,34.725,27.813,7.8297,106.68,31.428,41.53,28.11354911,138.81,45.896,2.1489,32.49,2257.9,199.56,37.062,1076,2358.5
-44.16,-173.94,3.4,3.3726,12.92,12.919,34.892,26.326,8.1067,0.95284,3.1043,39.224,26.37731553,7.9652,43.336,0.3648,30.722,2067.9,250.56,35.02,454.67,2300.3
-43.848,-174.3,1.2,1.1904,13.32,13.32,34.981,26.314,8.1133,1.0688,2.0174,39.188,26.36441292,5.6917,43.292,0.31403,30.702,2065.3,250.58,34.992,439.95,2305
-43.848,-174.3,49.2,48.8,13.35,13.343,34.984,26.312,8.1116,0.97847,2.077,39.184,26.36134467,9.9555,43.288,0.31593,30.699,2065.5,246.19,34.989,439.46,2305.5
-43.848,-174.3,97.5,96.696,13.35,13.336,34.985,26.314,8.1048,0.93748,2.0745,39.187,26.36308468,6.9887,43.29,0.3224,30.701,2067.1,249.19,34.991,445.21,2304.5
-43.848,-174.3,198.9,197.21,11.6,11.575,34.904,26.596,8.0323,3.1155,10.542,39.571,26.66097534,38.219,43.707,0.81034,31.018,2106.1,227.56,35.343,572.27,2297.3
-43.848,-174.3,248.6,246.46,10.94,10.909,34.818,26.651,8.0179,3.5997,12.277,39.668,26.72148516,43.656,43.817,0.88754,31.088,2113,226.03,35.426,606.27,2293.6
-43.848,-174.3,298.6,295.99,10.08,10.045,34.718,26.724,8.0047,4.5952,14.864,39.797,26.80329065,48.999,43.963,1.0463,31.18,2121.6,225.9,35.537,645.57,2291.2
-43.848,-174.3,398.7,395.12,9.26,9.2156,34.654,26.813,7.9631,7.2157,18.557,39.94,26.90083516,70.292,44.122,1.306,31.287,2138.2,209.72,35.662,732.33,2287.1
-43.848,-174.3,500.2,495.59,8.46,8.407,34.57,26.875,7.9563,8.4032,20.336,40.056,26.97193564,70.442,44.255,1.3847,31.368,2143,214.77,35.761,760.67,2285.6
-43.848,-174.3,700,693.22,7.38,7.3106,34.494,26.977,7.9368,13.246,23.354,40.233,27.08556836,83.904,44.456,1.5904,31.496,2154.4,208.56,35.914,816.71,2286.2
-43.848,-174.3,851.9,843.34,6.39,6.3111,34.428,27.061,7.9238,19.114,25.784,40.388,27.18747087,93.326,44.633,1.7466,31.604,2165.9,206.04,36.046,864.18,2289.6
-43.648,-174.54,23.2,23.013,12.79,12.787,34.854,26.323,8.1114,0.67244,2.7526,39.229,26.37390717,7.0455,43.343,0.325,30.722,2065.8,252.25,35.023,450.47,2299.6
-43.255,-175,3.2,3.1745,13.04,13.04,34.897,26.306,8.0971,1.3643,3.9473,39.197,26.35557474,9.315,43.306,0.38912,30.699,2071.1,248.57,34.996,463.97,2299.7
-43.255,-175,48,47.612,13.05,13.043,34.896,26.304,8.0928,1.2901,3.9315,39.195,26.35380474,9.5865,43.305,0.41336,30.698,2072.7,248.28,34.994,467.18,2300.1
-43.255,-175,99.1,98.288,13.07,13.056,34.898,26.303,8.0941,1.2493,3.8561,39.194,26.35251413,10.015,43.303,0.40857,30.696,2072.1,247.78,34.992,463.12,2301.3
-43.255,-175,148.9,147.66,13.06,13.04,35.116,26.476,8.0541,2.0074,6.82,39.362,26.53124777,28.58,43.47,0.56652,30.868,2093.7,228.91,35.162,513.19,2306
-43.255,-175,199.2,197.52,12.17,12.144,34.999,26.561,8.0389,2.5927,9.0692,39.502,26.62314782,33.898,43.627,0.68309,30.972,2102.3,228.58,35.285,550.31,2301.1
-43.255,-175,250,247.86,11.65,11.618,34.918,26.598,8.0243,3.1213,10.627,39.571,26.66357166,40.352,43.706,0.79001,31.02,2108.6,225.16,35.343,580.21,2297.5
-43.255,-175,303.4,300.76,10.59,10.553,34.766,26.674,8.0215,3.1859,11.875,39.714,26.74741586,38.933,43.87,0.85058,31.118,2111.9,232.9,35.464,605.77,2292.2
-43.255,-175,398.3,394.75,9.74,9.6942,34.676,26.751,7.9938,4.5367,15.276,39.847,26.83346552,49.591,44.02,1.0422,31.215,2124.2,227.48,35.579,665.54,2288.3
-43.255,-175,499.2,494.63,8.97,8.9152,34.621,26.835,7.9608,7.5867,19.367,39.982,26.92674411,70.527,44.171,1.3139,31.317,2139.8,211.4,35.698,738.07,2287.4
-43.255,-175,699,692.27,7.63,7.5594,34.503,26.948,7.9416,11.528,22.427,40.188,27.05511635,78.347,44.405,1.5091,31.462,2150.4,212.46,35.874,799.29,2285.3
-43.255,-175,786.8,779.06,7.24,7.1624,34.48,26.987,7.9358,13.898,23.552,40.254,27.0976992,83.329,44.48,1.6,31.509,2156.1,210.15,35.931,817.02,2288
-42.932,-174.79,2.8,2.7778,13.95,13.95,35.112,26.285,8.1058,1.1174,2.1764,39.121,26.33308461,9.6836,43.214,0.28691,30.66,2067.4,243.13,34.938,437.66,2309.4
-42.746,-174.65,2.3,2.2818,14.47,14.47,35.208,26.249,8.115,0.97845,0.9489,39.055,26.29473369,5.9924,43.138,0.21277,30.613,2064.8,244.05,34.881,418.73,2316.9
-42.746,-174.65,48.8,48.408,14.48,14.473,35.209,26.249,8.1259,0.96543,0.95559,39.055,26.29421443,6.0651,43.137,0.2205,30.613,2062.4,243.96,34.881,405.37,2321.6
-42.746,-174.65,98.3,97.499,13.62,13.606,35.148,26.384,8.0604,1.6697,5.1698,39.239,26.43592665,24.659,43.337,0.44213,30.765,2088.9,229.84,35.049,495.86,2307.7
-42.746,-174.65,147.9,146.68,12.77,12.75,35.076,26.502,8.039,2.5637,8.2549,39.407,26.5601819,34.877,43.52,0.61777,30.9,2101.3,224.21,35.201,540.06,2304.1
-42.746,-174.65,198.1,196.44,12.04,12.014,34.974,26.567,8.0312,2.7434,9.4128,39.515,26.6294413,39.55,43.643,0.70675,30.98,2104.5,223.68,35.295,563.97,2298.6
-42.746,-174.65,297.9,295.33,10.63,10.594,34.783,26.68,7.9943,4.0088,13.581,39.717,26.75371888,53.325,43.872,0.95342,31.124,2122,218.24,35.468,648.47,2291
-42.746,-174.65,397.9,394.37,9.46,9.4151,34.66,26.785,7.9715,6.3048,17.575,39.899,26.87061454,61.486,44.077,1.2214,31.255,2134.4,217.3,35.625,711.77,2287.8
-42.746,-174.65,698.8,692.1,7.42,7.3505,34.492,26.97,7.9391,12.906,22.957,40.223,27.07842728,80.055,44.446,1.5504,31.488,2153.3,212.15,35.905,811,2286.1
-42.746,-174.65,899.4,890.36,6.19,6.1077,34.437,27.094,7.9085,22.573,26.648,40.436,27.22606027,101.4,44.685,1.8155,31.642,2174.4,199.36,36.089,900.75,2292.4
-42.746,-174.65,1098,1086.4,5.05,4.9574,34.444,27.24,7.8733,39.744,29.936,40.664,27.3937998,123.87,44.94,2.0065,31.816,2203.7,185.08,36.29,1009.5,2307
-42.746,-174.65,1297.9,1283.6,4.05,3.9484,34.485,27.382,7.8524,59.327,32.097,40.881,27.55403081,143.39,45.18,2.1683,31.984,2233.5,173,36.483,1089,2328.4
-42.746,-174.65,1499.2,1482,3.43,3.3174,34.532,27.482,7.8433,76.243,33.299,41.029,27.67745369,155.94,45.342,2.2733,32.101,2255.2,165.22,36.616,1125.5,2347.5
-42.746,-174.65,1594.7,1576.1,3.05,2.9336,34.565,27.544,7.8354,86.681,33.861,41.12,27.75344888,163.48,45.443,2.3262,32.173,2269.5,160.63,36.697,1157.2,2359.1
-42.405,-174.41,1.8,1.7858,14.05,14.05,35.133,26.28,8.1045,1.1766,2.1994,39.111,26.32778678,7.6412,43.201,0.27568,30.653,2067.8,244.63,34.929,437.45,2310.1
-42.166,-174.25,47.4,47.022,14.16,14.153,35.167,26.285,8.102,1.2941,2.4701,39.109,26.33178317,9.652,43.197,0.302,30.655,2067.3,242.04,34.929,436.36,2310.3
-42.166,-174.25,100.5,99.686,14.17,14.155,35.168,26.285,8.1006,1.2594,2.4716,39.109,26.33159553,12.429,43.197,0.30539,30.655,2067.4,239.25,34.929,435.65,2310.8
-42.166,-174.25,150.1,148.87,13.15,13.129,35.136,26.473,8.0415,2.7606,8.5104,39.354,26.52832004,39.345,43.461,0.6402,30.863,2100.1,217.64,35.156,528.81,2307.4
-42.166,-174.25,197,195.36,12.33,12.304,35.022,26.548,8.0302,3.208,10.297,39.479,26.60906381,43.76,43.601,0.75086,30.955,2104.9,217.81,35.265,559.4,2301
-42.166,-174.25,245.6,243.53,11.62,11.589,34.921,26.606,8.0118,3.8623,12.296,39.581,26.67223095,51.38,43.716,0.85553,31.028,2113.3,214.29,35.352,600.08,2296.4
-42.166,-174.25,299,296.44,10.8,10.764,34.807,26.668,8.0019,4.4829,14.13,39.695,26.74107072,54.193,43.846,0.98383,31.108,2119.2,216.35,35.45,632.03,2292.8
-42.166,-174.25,396.9,393.4,9.5,9.4551,34.665,26.782,7.978,6.36,17.852,39.893,26.86767213,63.523,44.071,1.2144,31.251,2132.6,215.01,35.621,699.54,2288.9
-42.166,-174.25,497.4,492.9,8.62,8.5667,34.586,26.863,7.967,8.3679,20.133,40.033,26.95827823,69.792,44.229,1.3538,31.352,2139.8,214.38,35.741,736.87,2287.6
-42.166,-174.25,597.7,592.15,8.06,7.9981,34.542,26.915,7.9521,9.9025,21.666,40.124,27.01687691,75.207,44.332,1.451,31.417,2145.1,212.67,35.819,773.26,2285.1
-42.166,-174.25,694.9,688.28,7.53,7.4604,34.503,26.963,7.9418,12.25,23.204,40.209,27.07010162,79.997,44.428,1.549,31.478,2151,211.46,35.893,802.25,2285.4
-42.166,-174.25,898.4,889.41,6.33,6.2469,34.448,27.085,7.9142,21.961,26.859,40.416,27.21364001,100.41,44.663,1.8077,31.63,2171,199.36,36.073,883.57,2291.8
-42.166,-174.25,1097.7,1086.2,5.11,5.017,34.441,27.23,7.8847,38.342,30.557,40.651,27.38410594,123.04,44.925,2.0323,31.805,2199.2,185.48,36.278,980.17,2306.7
-42.166,-174.25,1296.3,1282.1,4.05,3.9486,34.484,27.381,7.8584,59.163,33.017,40.881,27.55328899,143.49,45.179,2.2027,31.983,2231,172.9,36.483,1073.7,2327.9
-42.166,-174.25,1498.5,1481.4,3.35,3.2384,34.539,27.495,7.8465,78.104,34.403,41.048,27.69347762,157.24,45.363,2.3513,32.116,2255.5,164.52,36.633,1120.9,2348.6
-42.166,-174.25,1748.7,1727.7,2.75,2.6242,34.593,27.594,7.8322,97.585,35.256,41.194,27.81400524,168.79,45.524,2.431,32.231,2278.4,157.73,36.764,1165.7,2368
-42.166,-174.25,2067.4,2041.1,2.31,2.163,34.632,27.664,7.8192,111.14,35.677,41.3,27.90094795,176.35,45.641,2.4611,32.313,2296.2,153.84,36.858,1192.4,2384.2
-42.166,-174.25,2497.7,2463.4,1.92,1.7412,34.686,27.74,7.8219,110.95,34.372,41.41,27.99611175,166.07,45.761,2.3566,32.401,2285.8,167.49,36.957,1150.9,2378.5
-42.166,-174.25,2807.5,2767,1.66,1.4577,34.724,27.792,7.8332,104.05,32.512,41.484,28.06564388,146.56,45.842,2.2006,32.46,2262.8,189.3,37.023,1090.8,2361.7
-42.166,-174.25,2886.9,2844.7,1.57,1.3621,34.726,27.8,7.8328,105.04,32.341,41.5,28.08199431,143.38,45.861,2.1903,32.471,2261.4,193.28,37.037,1086.6,2360.8
-41.714,-173.94,3.4,3.3734,14.04,14.04,35.078,26.24,8.1121,1.2089,2.1848,39.072,26.28568418,6.4893,43.163,0.30147,30.613,2062.3,245.93,34.889,428.42,2308
-41.268,-173.65,3.5,3.4728,14.06,14.06,35.103,26.255,8.1061,1.1391,2.0583,39.085,26.3012616,6.9447,43.176,0.29209,30.628,2066.6,245.33,34.904,435.36,2309.6
-41.268,-173.65,49.3,48.911,13.9,13.893,35.058,26.255,8.1014,1.0407,2.2058,39.096,26.30159221,7.4756,43.189,0.31219,30.631,2068.2,245.72,34.91,441.69,2308
-41.268,-173.65,99.9,99.099,13.77,13.756,35.033,26.265,8.104,0.95001,2.304,39.113,26.31140595,7.7273,43.209,0.31408,30.643,2065.9,246.21,34.925,438.61,2306.7
-41.268,-173.65,148.8,147.59,13.21,13.189,35.143,26.466,8.0333,2.8836,8.7892,39.344,26.52118514,27.339,43.449,0.67917,30.855,2102.4,229.32,35.147,538.76,2306.3
-41.268,-173.65,247.6,245.53,11.39,11.359,34.875,26.613,8.0204,3.3675,11.352,39.602,26.68074477,41.088,43.742,0.83818,31.04,2110.8,225.95,35.369,592.07,2295.9
-41.268,-173.65,299.2,296.66,10.76,10.724,34.811,26.679,7.993,4.5848,14.387,39.708,26.75209112,54.914,43.86,1.0076,31.119,2123.1,215.85,35.462,647.62,2292.7
-41.268,-173.65,399,395.51,9.73,9.6842,34.695,26.768,7.9732,5.8603,16.967,39.864,26.851014,61.283,44.037,1.1809,31.232,2132.2,215.81,35.596,701.2,2288.1
-41.268,-173.65,499.1,494.62,8.73,8.6761,34.599,26.856,7.958,8.1114,20.097,40.019,26.95026811,70.87,44.212,1.3552,31.343,2142.1,212.59,35.729,750.15,2287.1
-41.268,-173.65,699.5,692.89,7.46,7.3902,34.5,26.97,7.9393,12.746,23.345,40.221,27.07851443,74.686,44.442,1.5824,31.487,2153.4,217.24,35.904,809.44,2286.6
-41.268,-173.65,896.7,887.81,6.22,6.1378,34.444,27.096,7.9066,22.902,26.856,40.435,27.2272217,101.87,44.684,1.8079,31.643,2174.9,198.66,36.089,903.96,2292.4
-41.268,-173.65,1297.4,1283.3,4.05,3.9485,34.47,27.37,7.8497,56.663,32.133,40.87,27.54262947,141.34,45.169,2.1825,31.973,2230,175.09,36.472,1094,2323.8
-41.268,-173.65,1499.2,1482.2,3.33,3.2186,34.53,27.49,7.8364,75.823,33.332,41.044,27.68907396,157.12,45.36,2.3039,32.111,2256.3,164.82,36.629,1146.9,2345.8
-41.268,-173.65,1700.1,1680,2.82,2.6975,34.586,27.582,7.8319,93.401,33.944,41.176,27.79932801,168.22,45.505,2.354,32.217,2276.9,157.73,36.748,1168,2365.9
-41.268,-173.65,1895.8,1872.6,2.54,2.4045,34.611,27.627,7.8232,102.68,34.495,41.244,27.85495891,173.52,45.58,2.4038,32.27,2288.8,154.74,36.808,1187.2,2376.6
-41.268,-173.65,2057.1,2031.1,2.36,2.2131,34.629,27.657,7.8161,108.61,34.718,41.29,27.89230837,176.25,45.63,2.423,32.305,2295.3,153.54,36.849,1198.9,2382.3
-41.268,-173.65,2305.9,2275.4,2.12,1.955,34.653,27.697,7.8063,113.29,34.651,41.35,27.94332477,176.23,45.696,2.4177,32.352,2298.5,155.63,36.903,1209.1,2384.6
-41.268,-173.65,2396.7,2364.6,2.06,1.8879,34.664,27.711,7.8072,113.2,34.394,41.369,27.9602894,170.78,45.717,2.4,32.368,2295.8,161.61,36.92,1198.1,2383.1
-41.268,-173.65,2997.8,2953.5,1.62,1.4005,34.725,27.797,7.8203,103.46,31.677,41.493,28.07558242,144.85,45.853,2.1599,32.467,2263.2,191.49,37.032,1104.6,2360.1
-41.268,-173.65,3198,3149.3,1.39,1.1564,34.726,27.815,7.8229,107.81,31.647,41.532,28.11634285,140.56,45.898,2.1567,32.492,2260.7,197.87,37.063,1086.2,2360.1
-41.268,-173.65,3365.6,3313,1.19,0.94476,34.721,27.825,7.8146,112.89,31.531,41.56,28.14949044,139.02,45.932,2.1779,32.508,2262.7,201.25,37.086,1097.7,2360.7
-40.826,-173.33,1.6,1.5876,14.86,14.86,35.204,26.161,8.1095,1.1188,1.5067,38.946,26.20313273,6.6503,43.023,0.24341,30.518,2062.3,241.48,34.779,417.7,2314.5
-40.395,-173.03,3.3,3.2746,14.73,14.73,35.182,26.172,8.1148,0.82031,0.34585,38.965,26.2150433,4.1358,43.044,0.18601,30.532,2059,244.67,34.795,413.66,2312.6
-40.395,-173.03,47.6,47.228,14.73,14.723,35.183,26.174,8.1139,0.71701,0.39467,38.968,26.21718366,3.6765,43.046,0.1817,30.534,2058.9,245.16,34.798,412.91,2312.9
-40.395,-173.03,98,97.222,14.03,14.016,35.278,26.399,8.0632,1.7843,5.2989,39.229,26.45047822,28.918,43.319,0.4611,30.772,2088.9,223.27,35.047,484.8,2313.3
-40.395,-173.03,147.3,146.11,13.78,13.759,35.276,26.452,8.0627,1.9708,5.9895,39.295,26.5048983,23.542,43.39,0.50746,30.829,2089.3,229.95,35.109,487.98,2312.4
-40.395,-173.03,197.6,195.99,12.72,12.693,35.082,26.518,8.052,2.1601,7.4952,39.426,26.57691229,26.887,43.54,0.61249,30.917,2094.5,232.49,35.219,520.37,2303.9
-40.395,-173.03,248,245.94,11.93,11.898,34.964,26.581,8.0333,2.7098,9.7136,39.537,26.64544397,36.115,43.666,0.75393,30.997,2103.4,227.77,35.315,560.69,2298.5
-40.395,-173.03,297.1,294.6,11.22,11.183,34.859,26.633,8.0139,3.3147,11.856,39.633,26.70275824,46.007,43.776,0.89561,31.064,2112.7,222.05,35.397,603,2294.5
-40.395,-173.03,398.8,395.35,9.72,9.6742,34.693,26.768,7.9771,5.7096,16.956,39.864,26.85132988,62.637,44.038,1.2119,31.232,2130.3,214.52,35.597,694.54,2287.7
-40.395,-173.03,498.8,494.36,8.71,8.6562,34.578,26.842,7.9726,5.8636,18.562,40.007,26.93714937,60.567,44.201,1.3155,31.33,2134.2,223.06,35.717,723.1,2284.5
-40.395,-173.03,599,593.53,8.02,7.9581,34.51,26.895,7.9633,7.1589,20.598,40.108,26.99870758,65.462,44.317,1.4153,31.399,2139.6,222.74,35.803,752.59,2283.4
-40.395,-173.03,698.3,691.76,7.71,7.6391,34.508,26.941,7.9463,10.172,22.242,40.175,27.04687239,76.326,44.391,1.5194,31.452,2147.1,213.95,35.862,787.26,2284.2
-40.395,-173.03,795.9,788.26,7.2,7.1217,34.477,26.99,7.934,13.277,23.701,40.26,27.10193315,83.607,44.487,1.6441,31.514,2155.3,210.15,35.936,820.58,2286.4
-40.395,-173.03,1099.4,1088.1,5.31,5.2153,34.386,27.163,7.8913,27.869,29.105,40.571,27.31742007,109.87,44.84,1.9833,31.734,2184.3,197.34,36.203,952.67,2294.4
-40.395,-173.03,1198,1185.4,4.73,4.6311,34.386,27.23,7.8746,35.224,30.67,40.681,27.3951818,120.04,44.964,2.1109,31.816,2197.4,191.45,36.298,1005.7,2300.5
-40.395,-173.03,1296.4,1282.4,4.41,4.3051,34.446,27.313,7.8612,48.27,31.47,40.787,27.47882394,133.9,45.077,2.2064,31.907,2215.6,179.88,36.397,1046.8,2314.7
-40.395,-173.03,1497.3,1480.5,3.64,3.5253,34.504,27.439,7.8434,68.255,33.098,40.971,27.62686461,151.09,45.28,2.322,32.053,2243.4,168.51,36.563,1111.5,2336.4
-40.395,-173.03,2177.8,2149.9,2.36,2.2025,34.63,27.659,7.8126,107.93,35.061,41.292,27.89434081,175.33,45.633,2.4946,32.307,2292.9,154.54,36.851,1193.9,2380.4
-40.395,-173.03,2498.7,2464.8,2.08,1.8983,34.666,27.712,7.8093,110.84,34.392,41.369,27.96040289,172.29,45.717,2.4508,32.368,2290.5,160.01,36.92,1178.8,2379.9
-40.395,-173.03,2996.9,2952.8,1.74,1.5179,34.722,27.786,7.8228,101.88,31.996,41.473,28.05551039,147.54,45.83,2.2406,32.452,2263.3,187.81,37.014,1094.6,2361.7
-40.395,-173.03,3396.9,3343.9,1.42,1.166,34.726,27.814,7.8212,106.86,31.64,41.53,28.11499506,139.38,45.896,2.2095,32.491,2257.5,198.96,37.062,1068.9,2359.2
-40.395,-173.03,3997.6,3929.8,1.02,0.71469,34.711,27.832,7.7968,118.65,31.868,41.586,28.18449964,136.08,45.964,2.2358,32.521,2260.8,206.23,37.106,1084.2,2360.7
-40.395,-173.03,4499.5,4418.2,0.93,0.57265,34.706,27.836,7.777,122.53,32.047,41.603,28.20753928,135.65,45.985,2.2489,32.53,2263,207.92,37.119,1086.7,2362.8
-40.395,-173.03,4654.8,4569.1,0.94,0.56475,34.706,27.837,7.7711,123.09,32.154,41.604,28.20914834,135.92,45.986,2.2501,32.531,2263.2,207.72,37.12,1085.5,2363.2
-39.962,-172.7,1.9,1.8854,14.92,14.92,35.172,26.123,8.1246,0.77401,0.11574,38.906,26.16395634,-8.7674,42.981,0.14609,30.479,2052.9,256.66,34.739,399.72,2313.2
-39.517,-172.42,3.3,3.2748,15,14.999,35.246,26.163,8.1195,0.86076,0.27572,38.94,26.20478557,1.8978,43.014,0.16824,30.517,2057.1,245.48,34.775,404.19,2316.1
-39.517,-172.42,48.4,48.026,15,14.993,35.246,26.164,8.1185,0.82399,0.29195,38.941,26.20612369,4.3309,43.016,0.18651,30.519,2056.6,243.08,34.777,403.55,2315.9
-39.517,-172.42,98.3,97.528,15.01,14.995,35.244,26.162,8.1152,0.77434,0.38538,38.939,26.20373973,5.4125,43.013,0.15649,30.516,2058,241.99,34.775,405.14,2316.6
-39.517,-172.42,149.4,148.21,13.76,13.739,35.271,26.452,8.0658,1.9433,5.9592,39.297,26.50529534,24.854,43.392,0.49282,30.83,2088.5,228.75,35.11,484.42,2313
-39.517,-172.42,197.3,195.7,13.01,12.983,35.133,26.5,8.0527,2.284,7.4345,39.39,26.55698588,29.846,43.499,0.59883,30.893,2094.5,227.91,35.189,513.85,2306.8
-39.517,-172.42,247.2,245.17,12.2,12.167,34.994,26.553,8.0383,2.5474,8.973,39.492,26.61487436,34.679,43.617,0.73548,30.963,2100.4,227.68,35.275,547.69,2299.9
-39.517,-172.42,298.1,295.62,11.27,11.233,34.867,26.63,8.0091,3.7403,12.573,39.627,26.69957178,52.392,43.77,0.86459,31.06,2113.5,215.37,35.392,609.05,2293.5
-39.517,-172.42,399.6,396.17,9.97,9.9234,34.721,26.747,7.9834,5.1648,16.226,39.828,26.82877342,62.084,43.996,1.098,31.206,2127.5,213.53,35.565,677.29,2289.1
-39.517,-172.42,495.6,491.24,9.07,9.0152,34.643,26.837,7.9634,7.368,19.425,39.976,26.92728683,74.545,44.163,1.3187,31.316,2138.4,206.72,35.695,730.65,2287.7
-39.517,-172.42,699.3,692.8,7.3,7.2312,34.444,26.949,7.9619,8.4964,22.308,40.212,27.06050663,65.499,44.437,1.4854,31.47,2141.7,227.6,35.89,768.79,2281.9
-39.517,-172.42,896.3,887.55,6.42,6.3365,34.411,27.044,7.9284,16.164,25.722,40.37,27.1704158,88.198,44.615,1.7351,31.587,2160,211.03,36.028,848.71,2285.9
-39.517,-172.42,1099.1,1087.8,5.09,4.9971,34.368,27.175,7.8954,28.588,28.929,40.598,27.33389973,110.59,44.873,1.9809,31.751,2184.6,198.24,36.225,951.33,2294.9
-39.517,-172.42,1298.2,1284.3,4.11,4.008,34.417,27.322,7.8692,47.496,32.101,40.818,27.49565871,132.84,45.116,2.1954,31.923,2213.7,183.26,36.421,1038.2,2313.8
-39.517,-172.42,1498.9,1482.2,3.5,3.3867,34.496,27.447,7.8444,68.061,33.54,40.989,27.63954468,151.5,45.301,2.3328,32.064,2242.4,169.2,36.577,1113.6,2335
-39.517,-172.42,1998.2,1973.5,2.53,2.3857,34.61,27.628,7.8265,103.59,35.047,41.247,27.8563678,174.18,45.583,2.4883,32.271,2285.5,154.24,36.81,1166.7,2375.8
-39.517,-172.42,2687.9,2650.5,2,1.8022,34.679,27.73,7.8098,110.45,34.184,41.395,27.98283277,169.77,45.745,2.4229,32.389,2287.3,163.3,36.943,1159.5,2379
-39.517,-172.42,2999.3,2955.4,1.85,1.6254,34.714,27.771,7.8199,102.62,32.297,41.45,28.03360735,152.53,45.804,2.2839,32.435,2266.5,181.93,36.994,1099,2364.6
-39.517,-172.42,3187.6,3139.6,1.72,1.4797,34.729,27.794,7.8284,99.911,31.485,41.484,28.06674392,143.67,45.842,2.207,32.462,2256.3,191.99,37.025,1060.8,2359
-39.517,-172.42,3438.5,3384.8,1.54,1.2788,34.73,27.809,7.8229,103.99,31.506,41.516,28.09948127,139.6,45.879,2.1934,32.483,2255.3,197.77,37.051,1055.8,2358.7
-39.517,-172.42,3996.9,3929.4,1.12,0.81191,34.715,27.829,7.8057,116.21,31.857,41.575,28.16947517,136.71,45.95,2.2429,32.516,2258.3,204.74,37.097,1059,2361.7
-39.517,-172.42,4498.9,4418,0.96,0.60176,34.708,27.836,7.787,121.58,32.145,41.6,28.20371045,135.69,45.981,2.2736,32.529,2260.4,207.62,37.117,1061.7,2363.7
-39.072,-172.13,3.5,3.4735,14.88,14.88,35.124,26.095,8.1207,0.71831,0.21416,38.881,26.1348082,3.4912,42.957,0.17827,30.452,2054,244.68,34.713,404.44,2311.5
-39.072,-172.13,2571.4,2536.4,2.1,1.9112,34.656,27.703,7.8079,114.97,35.117,41.359,27.95139867,176.89,45.707,2.3889,32.359,2296.7,155.33,36.911,1177.4,2386.8
-38.415,-171.66,2.5,2.4812,15.28,15.28,35.178,26.048,8.1164,0.57585,0.038735,38.812,26.08630785,1.9398,42.881,0.11976,30.398,2054.4,244.2,34.651,402.62,2313.3
-38.415,-171.66,51,50.61,15.28,15.272,35.177,26.049,8.1133,0.44832,0.03148,38.813,26.08712881,2.2772,42.883,0.10006,30.399,2054.6,243.9,34.653,404.01,2312.7
-38.415,-171.66,97.3,96.546,13.65,13.636,35.141,26.373,8.0828,1.0497,2.7328,39.226,26.42362088,15.737,43.323,0.34572,30.753,2078.5,238.62,35.037,466.81,2308.4
-38.415,-171.66,146.4,145.25,13,12.98,35.126,26.495,8.0538,2.2808,7.2402,39.385,26.55195578,32.164,43.494,0.55228,30.888,2095.3,225.62,35.184,515.19,2307.1
-38.415,-171.66,198.5,196.91,12.24,12.214,35.004,26.552,8.0386,2.6078,9.125,39.488,26.61314609,37.9,43.611,0.67622,30.961,2102.6,224.19,35.272,549.4,2301.8
-38.415,-171.66,246.7,244.7,11.44,11.409,34.89,26.616,8.0225,3.196,11.218,39.602,26.68305152,41.08,43.74,0.77582,31.042,2110.6,225.65,35.37,588.06,2297
-38.415,-171.66,301.5,299.01,10.44,10.404,34.769,26.702,7.9961,4.2129,14.62,39.752,26.77846916,57.554,43.91,0.95372,31.15,2123.7,215.14,35.499,650.48,2292.3
